,meetboutidentificatie,adres,locatie,status_id,status_omschrijving,vervaldatum,merk_id,merk_omschrijving,xmuurvlak,ymuurvlak,windrichting,bouwblok_code,geometrie,publiceerbaar
177,10281007,Witte de Withstraat 153,in de Jan Evertsenstraat(def.meting Sloten 3832),1,Actueel,,2,Kleine ronde bout,-17.0,96.0,,BC18,POINT (119006.0 487183.0),J
178,10281008,Jan Evertsenstraat 23/25,(def.meting Sloten 3832),1,Actueel,,2,Kleine ronde bout,26.0,85.0,,BC18,POINT (118946.0 487163.0),J
179,10281009,Jan Evertsenstraat 41,(def.meting Sloten 3832),1,Actueel,,2,Kleine ronde bout,-16.0,102.0,,BC18,POINT (118894.0 487152.0),J
180,10281010,Jan van Riebeekstraat 30,(def.meting Sloten 3832),1,Actueel,,2,Kleine ronde bout,-7.0,107.0,,BC18,POINT (118920.0 487112.0),J
181,10281011,Jan van Riebeekstraat 16/18,(def.meting Sloten 3832),1,Actueel,,2,Kleine ronde bout,36.0,91.0,,BC18,POINT (118958.0 487118.0),J
182,10281012,Marco Polostraat 218,(??x y?? = vanaf raamkozijn)(def.meting Sloten 3832),1,Actueel,,2,Kleine ronde bout,-52.0,94.0,,BE22,POINT (118800.0 487090.0),J
183,10281013,Marco Polostraat 213,(def.meting Sloten 3832),1,Actueel,,2,Kleine ronde bout,60.0,91.0,,BE14,POINT (118778.0 487098.0),J
184,10281014,Bartholemeus Diazstraat 10,(def.meting Sloten 3832),1,Actueel,,2,Kleine ronde bout,-22.0,87.0,,BE14,POINT (118754.0 487072.0),J
185,10281015,Bartholemeus Diazstraat 28,(def.meting Sloten 3832),1,Actueel,,2,Kleine ronde bout,-17.0,62.0,,BE14,POINT (118703.0 487058.0),J
186,10281016,Bartholomeus Diazstraat 50,(?? x y?? = vanaf portiek)(def.meting Sloten 3832),3,Vervallen,2007-11-13,2,Kleine ronde bout,-38.0,117.0,,BE13,POINT (118613.0 487034.0),J
187,10281017,Vespuccistraat 50,(x = uit portiek)(def.meting Sloten 3832),3,Vervallen,2007-02-21,2,Kleine ronde bout,-56.0,84.0,,BB47,POINT (118663.0 487160.0),J
188,10281018,In kolom aan de Jan Evertsenstraat van de poort naar John,Franklinstraat (def.meting Sloten 3832)(x=vanaf rechtstand),3,Vervallen,1998-03-10,2,Kleine ronde bout,6.0,103.0,,BB47,POINT (118718.0 487139.0),J
189,10281019,Jan Evertsenstraat 80 in de John Franklinstraat,(def.meting Sloten 3832) (x = vanaf rechtstand),1,Actueel,,2,Kleine ronde bout,-3.0,120.0,,BB49,POINT (118725.0 487139.0),J
190,10281020,Jan Evertsenstraat 66,hoek Marco Polostraat(def.meting Sloten 3832),1,Actueel,,2,Kleine ronde bout,9.0,23.0,,BB50,POINT (118785.0 487153.0),J
191,10281021,Jan Evertsenstraat 52,gevel Admiralengracht (def.meting Sloten 3832),1,Actueel,,2,Kleine ronde bout,1.0,90.0,,BB50,POINT (118830.0 487169.0),J
192,10281022,Admiralengracht 247,(x = uit raamkozijn)(def.meting Sloten 3832),1,Actueel,,2,Kleine ronde bout,-16.0,91.0,,BB50,POINT (118819.0 487230.0),J
193,10281023,Admiralengracht 279,(x = uit portiek)(def.meting Sloten 3832),1,Actueel,,2,Kleine ronde bout,-46.0,85.0,,BB50,POINT (118805.0 487304.0),J
194,10281024,Zijgevel Vancouverstraat 3 naast Admiralengracht 297,(def.meting Sloten 3832) VERDWENEN 1993.,3,Vervallen,2007-11-13,2,Kleine ronde bout,270.0,53.0,,BB50,POINT (118793.0 487371.0),J
195,10281026,Marco Polostraat 286,(def.meting Sloten 3832),1,Actueel,,2,Kleine ronde bout,11.0,89.0,,BB50,POINT (118753.0 487340.0),J
196,10281027,Marco Polostraat 268/270,(def.meting Sloten 3832),1,Actueel,,2,Kleine ronde bout,99.0,103.0,,BB50,POINT (118762.0 487286.0),J
197,10281028,Marco Polostraat 248,(def.meting Sloten 3832),1,Actueel,,2,Kleine ronde bout,79.0,84.0,,BB50,POINT (118773.0 487224.0),J
198,10281029,Jan van Galenstraat 185,(def.meting Sloten 3832),1,Actueel,,2,Kleine ronde bout,28.0,86.0,,BB48,POINT (118733.0 487473.0),J
199,10281030,John Franklinstraat 87,(x = uit portiek)(def.meting Sloten 3832),1,Actueel,,14,Inbusbout,26.0,57.0,,BB47,POINT (118641.1 487396.9),J
200,10281031,John Franklinstraat 69,(x = uit portiek)(def.meting Sloten 3832),1,Actueel,,14,Inbusbout,-17.0,14.0,,BB47,POINT (118655.8 487342.3),J
201,10281032,John Franklinstraat 63,(x = uit portiek)(def.meting Sloten 3832),1,Actueel,,14,Inbusbout,23.0,91.0,,BB47,POINT (118660.5 487324.9),J
202,10281033,John Franklinstraat 29,(def.meting Sloten 3832),1,Actueel,,14,Inbusbout,16.0,81.0,,BB47,POINT (118687.8 487224.2),J
203,10281034,John Franklinstraat 9,(def.meting Sloten 3832),1,Actueel,,14,Inbusbout,38.0,98.0,,BB47,POINT (118703.6 487166.1),J
204,10281035,John Franklinstraat 7,(x = uit portiek)(def.meting Sloten 3832),1,Actueel,,14,Inbusbout,-26.0,37.0,,BB47,POINT (118705.2 487161.0),J
205,10281036,In kolom aan de Jan Evertsenstraat van de poort naar John,Franklinstr (def.met Slot 3832),1,Actueel,,14,Inbusbout,80.0,85.0,,BB47,POINT (118718.12 487137.46),J
206,10281037,John Franklinstraat 12,(x = uit portiek ;def.meting Sloten 3832),1,Actueel,,14,Inbusbout,-36.0,34.0,,BB49,POINT (118724.8 487164.1),J
207,10281038,Marco Polostraat 272,(def.meting Sloten 3832),1,Actueel,,14,Inbusbout,41.0,74.0,,BB50,POINT (118761.8 487294.5),J
208,10281039,Marco Polostraat 242,(def.meting Sloten 3832),1,Actueel,,14,Inbusbout,48.0,75.0,,BB50,POINT (118778.4 487202.1),J
209,10281040,Marco Polostraat 227,(x = uit portiek ;def.meting Sloten 3832),1,Actueel,,14,Inbusbout,-17.0,19.0,,BB49,POINT (118763.8 487171.1),J
210,10281041,Marco Polostraat 225,(x = uit portiek ;def.meting Sloten 3832),1,Actueel,,14,Inbusbout,-10.0,18.0,,BB49,POINT (118766.5 487167.4),J
211,10281042,Jan Evertsenstraat 68,(def.meting Sloten 3832),3,Vervallen,1997-03-01,14,Inbusbout,-19.0,12.0,,BB49,POINT (118767.4 487148.4),J
212,10281043,Jan Evertsenstraat 66,(in pilaar ;def.meting Sloten 3832),1,Actueel,,14,Inbusbout,-108.0,7.0,,BB50,POINT (118787.0 487151.2),J
213,10281044,Admiraal de Ruijterweg 53,(def.meting Sloten 3832),1,Actueel,,14,Inbusbout,16.0,54.0,,BC29,POINT (119221.2 487144.9),J
214,10281045,Admiraal de Ruijterweg 47,(def.meting Sloten 3832),1,Actueel,,14,Inbusbout,-17.0,53.0,,BC29,POINT (119243.7 487137.5),J
215,10281046,Admiraal de Ruijterweg 39/41,(def.meting Sloten 3832),1,Actueel,,14,Inbusbout,13.0,15.0,,BC29,POINT (119264.8 487130.6),J
216,10281047,Bestevaerstraat 46,(def.meting Sloten 3832),1,Actueel,,14,Inbusbout,-7.0,34.0,,BC08,POINT (119091.7 487505.8),J
217,10281048,Bestevaerstraat 44,(def.meting Sloten 3832),1,Actueel,,14,Inbusbout,7.0,34.0,,BC08,POINT (119092.7 487500.8),J
218,10281049,Admiraal de Ruijterweg 123,(x = uit portiek)(def.meting Sloten 3832),1,Actueel,,14,Inbusbout,-38.0,6.0,,BC04,POINT (119023.0 487368.6),J
219,10281050,Admiraal de Ruijterweg 98,hoek Maarten Harpertszoon Trompstr.(def.meting Sloten 3832),1,Actueel,,14,Inbusbout,-11.0,72.0,,BC07,POINT (119060.6 487298.4),J
220,10281051,Admiraal de Ruijterweg 95,(def.meting Sloten 3832),1,Actueel,,14,Inbusbout,-8.0,87.0,,BC04,POINT (119046.5 487239.6),J
221,10281052,Admiraal de Ruijterweg 93,(!meterbaak!)(def.meting Sloten 3832),1,Actueel,,14,Inbusbout,5.0,101.0,,BC04,POINT (119047.9 487231.7),J
222,10281054,Admiraal de Ruijterweg 89,(def.meting Sloten 3832),1,Actueel,,14,Inbusbout,-6.0,4.0,,BC04,POINT (119049.1 487225.2),J
223,10281056,Admiraal de Ruijterweg 85/87,(x = vanaf portiek)(def.meting Sloten 3832),1,Actueel,,14,Inbusbout,6.0,9.0,,BC04,POINT (119051.3 487213.6),J
224,10281057,Admiraal de Ruijterweg 85,in de Jan Evertsenstraat (y = uit plint; def.meting Sloten 3832),1,Actueel,,14,Inbusbout,38.0,4.0,,BC04,POINT (119035.4 487203.8),J
225,10281058,Jan Evertsenstraat 4,meterbaak (y = uit plint; def.meting Sloten 3832),1,Actueel,,14,Inbusbout,22.0,8.0,,BC04,POINT (119027.6 487202.4),J
226,10281059,Admiralengracht 182 (def.meting Sloten 3832).,vanaf rechtstand portiek,1,Actueel,,14,Inbusbout,6.0,47.0,,BC06,POINT (118886.3 487197.4),J
227,10281060,Jan Evertsenstraat 42 (def.meting Sloten 3832).,vanaf raamkozijn,3,Vervallen,1997-03-01,14,Inbusbout,15.0,44.0,,BC06,POINT (118902.8 487185.0),J
228,10281061,Jan Evertsenstraat 34 (def.meting Sloten 3832).,vanaf raamkozijn,1,Actueel,,14,Inbusbout,16.0,39.0,,BC06,POINT (118924.1 487189.1),J
229,10281062,Jan Evertsenstraat 24 (def.meting Sloten 3832).,vanaf raamkozijn,1,Actueel,,14,Inbusbout,-9.0,88.0,,BC06,POINT (118953.2 487195.5),J
230,10281063,Jan Evertsenstraat 22 (def.meting Sloten 3832).,,1,Actueel,,14,Inbusbout,-19.0,24.0,,BC06,POINT (118965.3 487197.8),J
231,10281064,Krommertstraat 3 (def.meting Sloten 3832).,,1,Actueel,,14,Inbusbout,-9.0,25.0,,BC06,POINT (118962.8 487208.9),J
232,10281065,Krommertstraat 4 (def.meting Sloten 3832).,vanaf pothuis,3,Vervallen,1995-10-01,14,Inbusbout,-320.0,57.0,,BC04,POINT (118974.8 487210.9),J
233,10281066,Jan Evertsenstraat 20 (def.meting Sloten 3832).,in pilaar,3,Vervallen,1995-10-01,14,Inbusbout,22.0,50.0,,BC04,POINT (118982.2 487195.9),J
234,10281067,Jan Evertsenstraat 16 (def.meting Sloten 3832).,in zijgevel vanaf marmerplaat,3,Vervallen,1995-10-01,14,Inbusbout,-26.0,50.0,,BC04,POINT (118992.7 487196.1),J
235,10281068,Admiralengracht 213/213A,(x = vanaf raamkozijn ;def.meting Sloten 3832),3,Vervallen,1998-11-01,14,Inbusbout,53.0,106.0,,BE22,POINT (118842.1 487098.9),J
236,10281069,Admiralengracht 209,(x = vanaf portiek ;def.meting Sloten 3832),1,Actueel,,14,Inbusbout,-59.0,64.0,,BE22,POINT (118844.2 487088.0),J
237,10281070,Admiralengracht 205,(x = vanaf portiek ;def.meting Sloten 3832),1,Actueel,,14,Inbusbout,-71.0,57.0,,BE22,POINT (118846.3 487076.4),J
238,10281071,Bartholomeus Diazstraat 32 / Vespuccistraat 29,(x = vanaf rechtstand ;def.meting Sloten 3832),1,Actueel,,14,Inbusbout,-5.0,50.0,,BE13,POINT (118669.5 487048.9),J
239,24381021,,Polanenstraat 150 t/m 156,1,Actueel,,14,Inbusbout,-40.0,30.0,Z,AA13,POINT (120255.493 489306.156),J
240,24381022,,Polanenstraat 166 t/m 172,1,Actueel,,14,Inbusbout,10.0,25.0,ZO,AA13,POINT (120242.84 489332.954),J
241,24381023,,Polanenstraat 184 t/m 188,1,Actueel,,14,Inbusbout,-110.0,24.0,Z,AA13,POINT (120228.35 489362.511),J
242,24381024,,Polanenstraat 206,1,Actueel,,14,Inbusbout,20.0,28.0,O,AA13,POINT (120215.061 489390.299),J
243,24381025,,Polanenstraat 246 t/m 250,1,Actueel,,14,Inbusbout,50.0,35.0,ZW,AA13,POINT (120199.934 489421.481),J
244,24381026,Polanenstraat 325 t/m 331,meetbout in de Hembrugstraat,1,Actueel,,14,Inbusbout,27.0,28.0,N,AA11,POINT (120185.302 489415.046),J
245,24381027,Polanenstraat 293 t/m 299,Tussen Polanenstraat 293 t/m 299 en 301 t/m 307,1,Actueel,,14,Inbusbout,0.0,16.0,O,AA11,POINT (120200.358 489386.127),J
246,24381028,,Polanenstraat 221 t/m 227,1,Actueel,,14,Inbusbout,-31.0,33.0,O,AA11,POINT (120225.022 489335.189),J
247,24381029,,Polanenstraat 181 t/m 187,1,Actueel,,14,Inbusbout,24.0,24.0,O,AA11,POINT (120241.634 489301.222),J
248,24381030,,Hembrugstraat 81 t/m 87,1,Actueel,,14,Inbusbout,23.0,29.0,NW,AA11,POINT (120167.247 489406.3),J
249,24381031,Krommeniestraat 14 t/m 20,Hoek Hembrugstraat ,1,Actueel,,14,Inbusbout,-21.0,25.0,W,AA11,POINT (120150.269 489397.991),J
250,24381032,,Krommeniestraat 6 t/m 12,1,Actueel,,14,Inbusbout,-6.0,34.0,Z,AA11,POINT (120158.33 489381.008),J
251,24381033,,Hembrugstraat 148 t/m 154,1,Actueel,,14,Inbusbout,41.0,24.0,Z,AA10,POINT (120143.673 489411.676),J
252,24381034,,Hembrugstraat 116 t/m 130,1,Actueel,,14,Inbusbout,58.0,16.0,Z,AA10,POINT (120160.407 489420.106),J
253,24381035,,Hembrugstraat 110 t/m 114,1,Actueel,,14,Inbusbout,-59.0,17.0,Z,AA10,POINT (120181.172 489430.247),J
254,24381036,,Hembrugstraat 56 t/m 66,1,Actueel,,14,Inbusbout,16.0,17.0,Z,AA10,POINT (120204.502 489441.732),J
255,24381037,,Hembrugstraat 44 t/m 54,1,Actueel,,14,Inbusbout,-13.0,20.0,ZO,AA10,POINT (120227.344 489451.873),J
256,24381038,,Hembrugstraat 23,1,Actueel,,14,Inbusbout,-38.0,22.0,N,AA13,POINT (120218.296 489430.871),J
257,24381039,Polanenstraat 253 t/m 259,Tussen Polanenstraat 253 t/m 259 - 261 t/m 267,1,Actueel,,14,Inbusbout,0.0,21.0,O,AA11,POINT (120213.923 489357.965),J
258,24381040,,Zaanstraat 391,1,Actueel,,14,Inbusbout,9.0,52.0,W,AA02,POINT (119861.876 489564.365),J
259,24381041,,Zaanstraat 390,1,Actueel,,14,Inbusbout,-20.0,18.0,W,AA02,POINT (119859.53 489552.826),J
260,24381042,,Zaanstraat 382,1,Actueel,,14,Inbusbout,-29.0,17.0,W,AA02,POINT (119855.815 489538.352),J
261,24381043,,Zaanstraat 374,1,Actueel,,14,Inbusbout,8.0,19.0,W,AA02,POINT (119851.709 489522.313),J
262,24381044,,Zaanstraat 361 t/m 365,1,Actueel,,14,Inbusbout,-21.0,39.0,W,AA02,POINT (119857.77 489499.821),J
263,24381045,,Zaanstraat 355 t/m 360 ,1,Actueel,,14,Inbusbout,13.0,50.0,W,AA03,POINT (119860.312 489491.41),J
264,24381046,,Zaanstraat 344,1,Actueel,,14,Inbusbout,5.0,42.0,W,AA03,POINT (119867.742 489464.614),J
265,24381047,,Zaanstraat 332 t/m 336,1,Actueel,,14,Inbusbout,-28.0,52.0,W,AA03,POINT (119872.435 489447.011),J
266,24381020,,Houtrijkstraat 301 t/m 315,1,Actueel,,14,Inbusbout,45.0,22.0,O,AA13,POINT (120291.826 489323.126),J
267,24381048,,Zaanstraat 326 t/m 331,1,Actueel,,14,Inbusbout,26.0,48.0,W,AA04,POINT (119874.977 489438.992),J
268,24381049,,Zaanstraat 326 t/m 331,1,Actueel,,14,Inbusbout,-53.0,38.0,W,AA04,POINT (119875.955 489435.471),J
269,24381050,,Zaanstraat 308,1,Actueel,,14,Inbusbout,44.0,40.0,W,AA04,POINT (119884.362 489403.394),J
270,24381051,,Zaanstraat 295,1,Actueel,,14,Inbusbout,-14.0,38.0,W,AA04,POINT (119890.815 489380.314),J
271,24381053,,Zaanstraat 291,1,Actueel,,14,Inbusbout,52.0,47.0,O,AA04,POINT (119911.15 489384.031),J
272,24381054,Zaanhof 58 t/m 60,Zaanstraat achtergevel van Zaanhof 58 t/m 60,1,Actueel,,14,Inbusbout,6.0,45.0,Z,AA04,POINT (119921.709 489386.573),J
273,24381055,Zaanhof 58 t/m 60,Zaanstraat achtergevel van Zaanhof 58 t/m 60,1,Actueel,,14,Inbusbout,-40.0,54.0,Z,AA05,POINT (119926.793 489378.163),J
274,24381056,,Zaanstraat 290,1,Actueel,,14,Inbusbout,95.0,47.0,W,AA05,POINT (119920.145 489370.144),J
275,10181000,Orteliusstraat 190,(def.meting Sloten 3832 ; x uit portiek 192),1,Actueel,,2,Kleine ronde bout,34.0,98.0,,BB38,POINT (118370.0 487046.0),J
276,10181001,Jan Evertsenstraat 150 ,(def.meting Sloten 3832 ; uit deurpost),1,Actueel,,2,Kleine ronde bout,-13.0,100.0,,BB38,POINT (118382.0 487042.0),J
277,10181002,Hoofdweg 308,(def.meting Sloten 3832),1,Actueel,,2,Kleine ronde bout,-44.0,80.0,,BB41,POINT (118435.0 487095.0),J
278,10181003,Mercatorstraat 1A,(def.meting Sloten 3832 ; in pilaar),1,Actueel,,2,Kleine ronde bout,62.0,100.0,,BB41,POINT (118484.0 487090.0),J
279,10181004,Mercatorstraat 2/4,(def.meting Sloten 3832 ; in pilaar),1,Actueel,,2,Kleine ronde bout,96.0,73.0,,BB46,POINT (118492.0 487092.0),J
280,10181005,Mercatorstraat 1,(in pilaar ; def.meting Sloten 3832),1,Actueel,,2,Kleine ronde bout,17.0,74.0,,BB41,POINT (118488.0 487081.0),J
281,10181006,Mercatorstraat 2 / Mercatorplein 34,(in pilaar ; def. meting Sloten 3832),1,Actueel,,2,Kleine ronde bout,72.0,108.0,,BB46,POINT (118495.0 487083.0),J
282,10181007,Mercatorplein 34,(def.meting Sloten 3832),1,Actueel,,2,Kleine ronde bout,-16.0,100.0,W,BB46,POINT (118500.0 487080.0),J
283,10181008,Jan Evertsenstraat 142,(def.meting Sloten 3832),1,Actueel,,2,Kleine ronde bout,-15.0,113.0,,BB46,POINT (118508.0 487074.0),J
284,10181009,Jan Evertsenstraat 138,(def.meting Sloten 3832),3,Vervallen,1996-03-01,2,Kleine ronde bout,16.0,94.0,,BB46,POINT (118517.0 487079.0),J
285,10181010,Hudsonstraat 168,(onder poort ; def.meting Sloten 3832),1,Actueel,,2,Kleine ronde bout,-16.0,92.0,,BE13,POINT (118563.0 487053.0),J
286,10181011,James Cookstraat 9,VERDWENEN 1993(def.meting Sloten 3832),3,Vervallen,2007-11-13,2,Kleine ronde bout,408.0,100.0,,BB44,POINT (118559.0 487236.0),J
287,10181012,James Cookstraat 28,(def.meting Sloten 3832),1,Actueel,,2,Kleine ronde bout,467.0,93.0,,BB45,POINT (118572.0 487254.0),J
288,10181013,James Cookstraat 38,(def.meting Sloten 3832),1,Actueel,,2,Kleine ronde bout,-452.0,92.0,,BB45,POINT (118564.0 487286.0),J
289,10181014,Torrestraat 16,(def.meting Sloten 3832),1,Actueel,,2,Kleine ronde bout,450.0,99.0,,BB44,POINT (118517.0 487239.0),J
290,24381052,Zaanstraat 292 t/m 294,t.o.v trap,1,Actueel,,14,Inbusbout,-10.0,38.0,ZO,AA04,POINT (119900.005 489381.488),J
291,10281152,Willem de Zwijgerlaan 68,,1,Actueel,,14,Inbusbout,,,,BC15,POINT (119362.2 487280.0),J
292,10281153,Geuzenstraat 55-57,,1,Actueel,,14,Inbusbout,,,,BC15,POINT (119406.9 487282.4),J
293,10281072,Vespuccistraat 27 (def.meting Sloten 3832).,vanaf deurpost,3,Vervallen,2002-02-05,14,Inbusbout,13.0,61.0,,BE15,POINT (118658.1 487029.3),J
294,10281073,Vespuccistraat 21 / 23 (def.meting Sloten 3832).,,1,Actueel,,14,Inbusbout,0.0,42.0,,BE15,POINT (118663.2 487011.5),J
295,10281074,Bartholomeus Diazstraat 7 (def.meting Sloten 3832).,,3,Vervallen,1998-03-10,14,Inbusbout,10.0,79.0,,BE16,POINT (118761.4 487058.2),J
296,10281075,Bartholomeus Diazstraat 1 in de Marco Polostraat,(def.meting Sloten 3832),1,Actueel,,14,Inbusbout,15.0,8.0,,BE16,POINT (118784.9 487064.5),J
297,10281076,Marco Polostraat 185,(def.meting Sloten 3832),1,Actueel,,14,Inbusbout,-28.0,9.0,O,BE16,POINT (118795.3 487008.1),J
298,10281077,Jan Evertsenstraat 100,(in pilaar ;def.meting Sloten 3832),3,Vervallen,1996-03-01,14,Inbusbout,5.0,46.0,,BB46,POINT (118632.7 487110.9),J
299,10281078,Jan Maijenstraat 8,(x = uit raamkozijn y = uit rollaag;def.meting Sloten 3832),1,Actueel,,14,Inbusbout,-36.0,28.0,,BB45,POINT (118611.3 487178.4),J
300,10281079,Jan Evertsenstraat 94,in de Vespuccistraat(def.meting Sloten 3832),1,Actueel,,14,Inbusbout,-12.0,50.0,,BB46,POINT (118655.3 487120.2),J
301,10281080,Vespuccistraat 53,(def.meting Sloten 3832),1,Actueel,,14,Inbusbout,-15.0,54.0,,BB46,POINT (118639.8 487163.4),J
302,10281081,Vespuccistraat 57,(in beertje ;def.meting Sloten 3832),1,Actueel,,14,Inbusbout,11.0,21.0,,BB45,POINT (118630.5 487198.2),J
303,10281082,Vespuccistraat 93,(x = uit portiek)(def.meting Sloten 3832),1,Actueel,,14,Inbusbout,19.0,10.0,,BB45,POINT (118602.5 487301.3),J
304,10281083,Vespuccistraat 128,(def.meting Sloten 3832),1,Actueel,,14,Inbusbout,277.0,72.0,,BB47,POINT (118604.3 487381.9),J
305,10281084,Vespuccistraat 122,(def.meting Sloten 3832),3,Vervallen,2007-02-21,14,Inbusbout,-5.0,21.0,,BB47,POINT (118608.2 487366.2),J
306,10281085,Vespuccistraat 116,(def.meting Sloten 3832),1,Actueel,,14,Inbusbout,20.0,46.0,,BB47,POINT (118613.0 487349.1),J
307,10281086,Vespuccistraat 110,(in beertje)(def.meting Sloten 3832),1,Actueel,,14,Inbusbout,-25.0,30.0,,BB47,POINT (118618.4 487330.4),J
308,10281087,Vespuccistraat 100,(in beertje)(def.meting Sloten 3832),1,Actueel,,14,Inbusbout,25.0,30.0,,BB47,POINT (118625.6 487301.8),J
309,10281088,Vespuccistraat 90,(def.meting Sloten 3832),1,Actueel,,14,Inbusbout,-65.0,23.0,,BB47,POINT (118633.4 487272.6),J
310,10281089,Vespuccistraat 78,(def.meting Sloten 3832),1,Actueel,,14,Inbusbout,-66.0,34.0,,BB47,POINT (118642.6 487239.0),J
311,10281090,Vespuccistraat 62,(def.meting Sloten 3832),1,Actueel,,14,Inbusbout,-10.0,35.0,,BB47,POINT (118655.4 487192.5),J
312,10281091,Vespuccistraat 54,(x = uit portiek)(def.meting Sloten 3832),1,Actueel,,14,Inbusbout,-9.0,61.0,,BB47,POINT (118661.5 487175.6),J
313,10281092,Vespuccistraat 44,(x = uit portiek)(def.meting Sloten 3832),1,Actueel,,14,Inbusbout,54.0,30.0,,BB47,POINT (118668.0 487146.4),J
314,10281093,Jan Evertsenstraat 92,in de Vespuccistraat(def.meting Sloten 3832),1,Actueel,,14,Inbusbout,-68.0,56.0,W,BB47,POINT (118670.1 487127.1),J
315,10281094,Zij gevel in Marco Polostraat van perceel Vancouverstraat 5,(def.meting Sloten 3832) SCHOOL GESLOOPT (1993).,3,Vervallen,2007-11-13,99,Onbekend,0.0,0.0,,BB50,POINT (118745.0 487384.0),J
316,10281095,Witte de Withstraat 139,hoek Jan van Riebeekstraat (def.meting Sloten 3832),1,Actueel,,99,Onbekend,,,,BC18,POINT (119017.03 487128.3),J
317,10281096,Admiralengracht 297,ipv 10281024 (verdwenen)(def. met. Sloten 3832),1,Actueel,,14,Inbusbout,-16.0,48.0,,BB50,POINT (118793.53 487367.2),J
318,10281097,Bestevaerstraat 42,(def. met. Sloten 3832),1,Actueel,,14,Inbusbout,-48.0,3.0,,BC08,POINT (119095.02 487483.21),J
319,10281098,Maarten Harpertszoon Trompstraat 17,(x = vanaf deurpost ;y = vanaf plint),1,Actueel,,14,Inbusbout,-48.0,4.0,,BC10,POINT (119155.7 487258.6),J
320,10281099,Maarten Harpertszoon Trompstraat 19,(x = vanaf raam ;y = vanaf plint),1,Actueel,,14,Inbusbout,42.0,20.0,,BC10,POINT (119164.5 487255.7),J
321,10281100,Maarten Harpertszoon Trompstraat 21,(X vanaf raam  Y vanaf plint),1,Actueel,,14,Inbusbout,42.0,10.0,,BC10,POINT (119173.5 487252.8),J
322,10281101,Maarten Harpertszoon Trompstraat 23,(X vanaf raam  Y vanaf plint),1,Actueel,,14,Inbusbout,38.0,3.0,,BC10,POINT (119182.3 487250.0),J
323,10281102,Maarten Harpertszoon Trompstraat 25,(X vanaf raam  Y vanaf plint),1,Actueel,,14,Inbusbout,49.0,4.0,,BC10,POINT (119191.1 487247.1),J
324,10281103,M.H.Trompstraat 17 (X doorgezicht vanaf raamkozijn),,1,Actueel,,14,Inbusbout,8.0,-4.0,,BC10,POINT (119151.5 487246.3),J
325,10281104,M.H.Trompstraat 19 (achterkant huis),,3,Vervallen,1996-09-18,14,Inbusbout,,,,BC10,POINT (119160.7 487243.3),J
326,10281105,M.H.Trompstraat 21 (X doorgezicht vanaf raamkozijn),,1,Actueel,,14,Inbusbout,-28.0,9.0,,BC10,POINT (119169.4 487240.5),J
327,10281106,M.H.Trompstraat 23 (achterkant huis),,1,Actueel,,14,Inbusbout,,,,BC10,POINT (119178.2 487237.7),J
328,10281107,M.H.Trompstraat 25 (X vanaf raamkozijn  achterkant huis),,1,Actueel,,14,Inbusbout,32.0,49.0,,BC10,POINT (119187.4 487234.7),J
329,10281108,Slatuinenweg 26/28,,1,Actueel,,14,Inbusbout,,,,BC33,POINT (119334.6 487005.0),J
330,10281109,Slatuinenweg 30/32,,1,Actueel,,14,Inbusbout,,,,BC33,POINT (119333.9 487013.6),J
331,10281110,Admiralengracht 152,,1,Actueel,,14,Inbusbout,,,,BC20,POINT (118918.1 487012.7),J
332,10281111,Admiraal de Ruijterweg 85,,1,Actueel,,14,Inbusbout,28.0,41.0,O,BC04,POINT (119052.1 487209.3),J
333,10281116,De Clercqstraat 129,hoek Tweede Kostverlorenkade,1,Actueel,,14,Inbusbout,-16.0,67.0,N,AD07,POINT (119458.2 487022.6),J
334,10281117,De Clercqstraat 119,,1,Actueel,,14,Inbusbout,-13.0,104.0,N,AD07,POINT (119490.7 487017.0),J
335,10281118,De Clercqstraat 113,,1,Actueel,,14,Inbusbout,19.0,107.0,N,AD07,POINT (119515.4 487019.1),J
336,10281119,De Clercqstraat 109,hoek Agatha Dekenstraat,1,Actueel,,14,Inbusbout,-16.0,76.0,N,AD11,POINT (119536.0 487025.3),J
337,10281120,2e Kostverlorenkade 13,,1,Actueel,,14,Inbusbout,-15.0,126.0,W,AD01,POINT (119486.7 487077.3),J
338,10281121,De Clercqstraat 136,,1,Actueel,,14,Inbusbout,4.0,55.0,Z,AD01,POINT (119471.8 487042.3),J
339,10281122,De Clercqstraat 110,,1,Actueel,,14,Inbusbout,-24.0,34.0,Z,AD01,POINT (119531.7 487048.5),J
340,10281123,Elisabeth Wolffstraat 3,,1,Actueel,,14,Inbusbout,39.0,60.0,W,AD02,POINT (119543.4 487171.7),J
341,10281125,Willem de Zwijgerlaan 133,,1,Actueel,,14,Inbusbout,,,,BC11,POINT (119288.0 487503.6),J
342,10281126,Willem de Zwijgerlaan 47,in de Maarten Harpertszoon Trompstraat,1,Actueel,,14,Inbusbout,,,,BC11,POINT (119313.1 487235.1),J
